Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,confidence_score,pred_label
0.226885,0.625679,0.879557,-0.607883,1.81422,1.28409,0.219448,0.313453,-2.92224,0.354328,-1.85481,-1.60389,0.542696,-1.2371,-1.53534,0.0894715,HOROZ,1,HOROZ
1.7689,1.73743,1.66118,1.46599,0.844473,0.859303,1.78635,1.72558,-1.90578,-1.28929,-1.02538,-0.934522,-1.33075,-1.25765,-0.93695,-1.95301,CALI,1,CALI
10.3584,6.10906,4.5914,9.46443,-0.719392,-0.510854,10.3253,7.09459,1.1592,-0.342742,0.332118,0.63353,-4.3883,-1.46274,0.607363,-1.15613,BOMBAY,1,unknown
1.72653,1.8323,0.984418,2.39341,-0.487565,-0.213169,1.74781,1.69013,-0.768763,-1.47036,-1.53059,0.383842,-1.97652,-0.564144,0.34808,-0.446616,BARBUNYA,1,unknown
2.41957,2.2649,1.39191,3.02908,-0.442683,-0.16097,2.42549,2.25153,-0.480357,-0.797516,-1.20637,0.354301,-2.34586,-0.740743,0.317739,0.293662,BARBUNYA,1,unknown
8.41619,5.43237,4.27232,7.54073,-0.24119,0.0549136,8.40852,6.08639,0.0393719,-0.707164,-0.259336,0.0894421,-3.95065,-1.53907,0.0488752,-1.35009,BOMBAY,1,unknown
-1.07681,-0.7553,-0.843463,-1.48896,0.125815,0.383871,-1.04618,-1.17718,0.207224,-3.01813,-1.95834,-0.229794,1.74983,0.280747,-0.267612,0.555408,DERMASON,1,unknown
-0.262378,0.132051,0.517823,-1.1975,1.98679,1.3425,-0.256373,-0.20289,-1.26883,-0.478869,-1.81007,-1.74499,1.37154,-1.16186,-1.65683,-1.03735,HOROZ,1,HOROZ
-0.054073,0.363274,0.83532,-0.992447,2.21639,1.41412,0.029533,0.0221256,1.01232,-6.24197,-1.90656,-1.99278,1.25713,-1.35019,-1.86626,-5.37166,HOROZ,1,unknown
1.73823,1.95958,1.46843,1.58121,0.545208,0.683174,1.75607,1.69993,-0.819965,-1.30913,-1.97667,-0.611756,-1.48901,-1.09813,-0.635401,0.738145,BARBUNYA,1,unknown
1.94936,1.87194,1.17867,2.48765,-0.347441,-0.0553354,1.9525,1.87485,-0.702409,-0.641159,-1.01911,0.241901,-2.04373,-0.698785,0.202943,0.0326806,BARBUNYA,1,unknown
6.61148,4.5469,3.76145,5.86249,0.116102,0.376068,6.57005,5.06951,1.32329,0.160502,-0.316334,-0.234277,-3.49556,-1.52989,-0.271997,0.0373132,BOMBAY,1,unknown
1.94863,2.11554,1.53274,1.89397,0.391412,0.581357,1.96832,1.87426,-1.31991,-1.38422,-1.94651,-0.481782,-1.6914,-1.07585,-0.511581,0.451313,BARBUNYA,1,unknown
2.94877,2.43039,2.13691,2.79632,0.404068,0.590058,2.93817,2.65648,0.0959827,-0.206411,-0.44254,-0.509114,-2.2116,-1.25694,-0.537733,-0.152387,CALI,1,CALI
-0.388109,-0.562655,-0.932984,0.812739,-1.71021,-2.74431,-0.39471,-0.34284,0.903611,0.632369,1.53303,2.08481,-0.910594,1.77888,2.21472,0.914621,SEKER,1,SEKER
-0.956464,-1.0195,-0.846792,-1.11467,-0.245898,0.0501872,-0.954966,-1.02182,0.975094,0.233621,0.66587,0.148465,1.18633,0.493441,0.108297,0.601704,DERMASON,1,DERMASON
2.99614,2.76207,2.01813,3.03339,0.145393,0.399468,2.99988,2.69183,0.0922426,-0.748798,-1.53237,-0.250494,-2.3528,-1.14653,-0.287848,0.488691,BARBUNYA,1,unknown
-1.01723,-1.11526,-1.01784,-1.00637,-0.60611,-0.359172,-1.01829,-1.09968,-0.251739,0.564689,0.878353,0.549111,1.03695,0.900837,0.519133,0.577333,DERMASON,1,DERMASON
0.113898,0.370398,0.694566,-0.613149,1.55303,1.18722,0.112419,0.197873,-1.2814,-0.0208389,-1.15394,-1.42471,0.551434,-1.1134,-1.37873,0.0263804,HOROZ,1,HOROZ
-0.382985,-0.462715,-0.57652,0.103154,-0.833157,-0.676772,-0.388771,-0.337072,0.653641,0.558912,0.890791,0.824475,-0.257143,0.623081,0.809065,0.628058,SEKER,1,SIRA
1.695,1.55556,0.764217,2.7068,-0.8745,-0.740805,1.69158,1.66364,1.3114,-0.301998,-0.498854,0.859842,-2.16811,-0.269294,0.846749,0.0667522,BARBUNYA,1,unknown
2.30658,2.29984,1.65115,2.37683,0.192419,0.436218,2.32917,2.16256,0.36562,-1.48853,-1.63697,-0.295901,-1.99061,-1.05228,-0.332115,0.475899,BARBUNYA,1,unknown
1.37325,1.38606,1.33487,1.1312,0.738886,0.800205,1.35965,1.38813,1.12924,0.281138,-0.838442,-0.815519,-1.11669,-1.12273,-0.826756,-0.717761,CALI,1,CALI
2.00467,1.91665,1.83116,1.70206,0.849375,0.861972,2.04101,1.92006,-1.36463,-2.11647,-1.03297,-0.965927,-1.46629,-1.31322,-0.965839,-3.02623,CALI,1,CALI
1.79801,1.7591,1.55851,1.62503,0.611312,0.724444,1.77724,1.74984,1.25768,0.491693,-1.02358,-0.710463,-1.47479,-1.15767,-0.728519,-0.851194,CALI,1,CALI
2.20699,2.03244,1.04105,3.22764,-0.872369,-0.737452,2.21046,2.08335,0.897854,-0.678919,-0.903591,0.875432,-2.45614,-0.397387,0.863393,0.691283,BARBUNYA,1,unknown
-0.319397,-0.302892,-0.225284,-0.311474,-0.0422977,0.24228,-0.322669,-0.265953,0.834096,0.308313,0.267675,-0.0834988,0.207364,-0.114817,-0.123604,-0.176318,SIRA,1,SIRA
-0.64023,-0.736375,-0.746903,-0.334331,-0.747034,-0.549848,-0.645434,-0.63393,0.134171,0.687834,1.02291,0.720036,0.202436,0.723443,0.698375,0.680537,DERMASON,1,DERMASON
11.3652,7.21525,6.23249,7.96367,0.855853,0.865488,11.3305,7.58837,-0.064611,-0.372898,-1.33131,-0.917574,-4.06265,-1.99159,-0.921327,-0.922517,BOMBAY,1,unknown
0.0483386,0.231756,0.235065,-0.0561425,0.364267,0.562491,0.0518039,0.129853,0.276434,-0.359412,-0.764209,-0.518055,-0.00934414,-0.57312,-0.546274,-1.86333,SIRA,1,SIRA
-0.48809,-0.404126,-0.399063,-0.510259,-0.116717,0.174874,-0.486117,-0.456531,-1.05883,-0.0625026,-0.138335,0.0183331,0.400701,0.0552708,-0.0223384,0.780172,DERMASON,1,DERMASON
0.459955,0.677469,1.03353,-0.321813,1.71093,1.24706,0.448547,0.545684,-0.0653788,0.512158,-1.10014,-1.52973,0.203818,-1.26143,-1.47083,0.247606,HOROZ,1,HOROZ
1.65874,1.89879,0.861537,2.52046,-0.680676,-0.457582,1.67777,1.63307,0.952813,-1.36841,-1.98494,0.576025,-2.02204,-0.432887,0.547199,-1.54613,BARBUNYA,1,unknown
-0.885452,-0.954863,-0.854938,-0.885383,-0.461898,-0.183121,-0.884345,-0.932262,0.897566,0.229214,0.7571,0.387837,0.869353,0.637456,0.352189,0.719961,DERMASON,1,DERMASON
2.1352,2.15695,1.71624,2.02093,0.496118,0.651582,2.17186,2.02577,-1.406,-2.10545,-1.57981,-0.611581,-1.736,-1.17287,-0.635236,-0.918709,BARBUNYA,1,CALI
1.53846,1.81522,1.22587,1.56051,0.294421,0.512629,1.56325,1.53081,0.247676,-1.6556,-2.03309,-0.38369,-1.47598,-0.940342,-0.417224,0.78777,BARBUNYA,1,unknown
0.70104,1.09734,0.608083,0.778105,0.15876,0.410015,0.713796,0.777854,0.9276,-1.0539,-2.00506,-0.255966,-0.877163,-0.645567,-0.293192,0.765241,BARBUNYA,1,unknown
-0.843476,-0.906027,-0.983738,-0.456731,-0.988207,-0.928378,-0.841933,-0.880024,1.26232,0.157697,0.729692,0.967452,0.410714,1.12051,0.962035,-1.2112,DERMASON,1,DERMASON
2.07699,1.87868,1.60898,2.14005,0.303883,0.519497,2.09704,1.9788,0.991247,-1.39356,-0.66649,-0.477193,-1.77084,-1.09805,-0.507184,-2.4088,CALI,1,CALI
0.282854,0.554252,0.893758,-0.469821,1.67825,1.23501,0.284066,0.369961,0.172962,-0.261187,-1.27985,-1.54019,0.422945,-1.22056,-1.47995,-1.12707,HOROZ,1,HOROZ
2.29995,1.92377,1.69324,2.41976,0.207276,0.447624,2.34337,2.1573,0.395135,-2.3563,-0.193816,-0.383451,-1.94437,-1.09357,-0.416993,-2.27314,CALI,1,CALI
0.4547,0.800388,0.4337,0.504281,0.156943,0.408587,0.472173,0.540535,-0.614535,-1.35098,-1.68558,-0.257937,-0.63564,-0.56462,-0.295116,0.626111,BARBUNYA,1,unknown
1.3697,1.59544,1.15766,1.34939,0.370784,0.567046,1.38476,1.38504,0.0691984,-1.18265,-1.71457,-0.46749,-1.31044,-0.945213,-0.497882,0.279792,BARBUNYA,1,unknown
-0.482704,-0.521816,-0.491784,-0.306754,-0.414825,-0.129368,-0.486052,-0.450349,0.798204,0.408511,0.638837,0.30931,0.203085,0.27425,0.271665,-0.204007,DERMASON,1,SIRA
1.28319,1.34392,1.11383,1.25511,0.390915,0.581015,1.27476,1.30922,-0.520457,0.0395654,-0.965669,-0.494688,-1.23069,-0.938963,-0.523937,-0.0572973,CALI,1,CALI
0.81383,0.804117,0.386892,1.42999,-0.545485,-0.282977,0.825343,0.883887,-0.628982,-0.983807,-0.242979,0.466088,-1.36471,-0.236016,0.432927,0.128059,BARBUNYA,1,unknown
-0.259356,-0.469618,-0.79221,0.897975,-1.58824,-2.32563,-0.274512,-0.199566,0.790114,1.25333,1.72179,1.88764,-0.979247,1.47625,1.98629,0.870304,SEKER,1,SEKER
9.39426,6.18087,5.26236,7.20719,0.559642,0.692307,9.44137,6.60398,-2.04751,-1.72396,-1.01479,-0.686098,-3.85863,-1.84624,-0.705607,-1.63766,BOMBAY,1,unknown
-0.436326,-0.436533,-0.460632,-0.265873,-0.404231,-0.117506,-0.439703,-0.397394,0.757075,0.383162,0.385631,0.328132,0.119336,0.259302,0.29092,0.885834,SIRA,1,DERMASON
-0.871,-0.987305,-1.32878,0.111992,-1.82206,-3.19841,-0.874339,-0.91422,1.00378,0.688029,1.10735,2.2726,-0.276423,2.49942,2.4352,0.942946,SEKER,1,SEKER
1.74361,2.07948,1.25845,1.92749,0.0792264,0.346033,1.76098,1.70444,-1.00754,-1.28646,-2.39302,-0.18678,-1.71355,-0.883287,-0.225451,0.467648,BARBUNYA,1,unknown
-0.920859,-0.99986,-0.952218,-0.818491,-0.663454,-0.434373,-0.917009,-0.976727,-0.492272,-0.0424042,0.805922,0.617539,0.786578,0.871559,0.590606,0.607997,DERMASON,1,DERMASON
-0.561598,-0.566833,-0.563104,-0.422164,-0.422033,-0.137487,-0.561257,-0.541558,0.881821,0.119254,0.416313,0.33117,0.316041,0.343817,0.29403,0.289574,DERMASON,1,DERMASON
1.83125,1.80112,1.43082,1.84066,0.320147,0.531219,1.83024,1.77746,-0.315226,-0.437287,-1.09127,-0.424892,-1.6478,-1.02429,-0.456952,0.131174,BARBUNYA,1,CALI
1.71116,1.81635,1.29652,1.81835,0.192364,0.436176,1.72702,1.67723,-0.87204,-1.21671,-1.51514,-0.305799,-1.63229,-0.938273,-0.341742,0.102786,BARBUNYA,1,unknown
-0.0450077,-0.0185238,-0.0808955,0.137647,-0.211702,0.0841922,-0.0543214,0.0317357,0.904508,0.63395,0.127872,0.111589,-0.289536,-0.116949,0.071138,0.576139,SIRA,1,SIRA
-1.46412,-1.60309,-1.45288,-1.75389,-0.642086,-0.405983,-1.45874,-1.71302,0.382189,0.118263,0.554296,0.59258,2.18904,1.47142,0.564492,0.619799,DERMASON,1,DERMASON
1.9081,2.11317,1.38006,2.04621,0.128749,0.38622,1.91571,1.84097,-0.0942221,-0.839525,-2.05118,-0.230026,-1.79418,-0.941268,-0.267838,0.652798,BARBUNYA,1,unknown
1.03895,1.19276,0.527212,1.66821,-0.538079,-0.273891,1.03863,1.09096,0.224062,-0.338828,-1.17379,0.475759,-1.54976,-0.307722,0.44294,0.768743,BARBUNYA,1,unknown
2.4222,2.31773,1.53304,2.78195,-0.170128,0.124549,2.41832,2.25359,0.173446,-0.394423,-1.39494,0.0666001,-2.22057,-0.892446,0.0259548,0.523729,BARBUNYA,1,unknown
1.37516,1.49809,1.00097,1.5915,0.0267613,0.302162,1.37908,1.38979,0.149186,-0.616481,-1.30441,-0.129547,-1.49431,-0.764698,-0.16912,0.672266,BARBUNYA,1,unknown
-0.606465,-0.561749,-0.502351,-0.666848,-0.129474,0.163006,-0.606508,-0.594081,0.252872,0.178639,0.0875331,0.0303513,0.590633,0.138582,-0.0103314,0.739093,DERMASON,1,DERMASON
2.22355,2.42564,1.46658,2.513,-0.076443,0.211734,2.2286,2.09656,-0.609588,-0.748036,-2.29487,-0.0278948,-2.07263,-0.901872,-0.0684139,0.596107,BARBUNYA,1,unknown
-0.0750282,0.0842596,0.268493,-0.478375,0.80185,0.835822,-0.081821,-0.000145487,-1.78446,0.458277,-0.603489,-0.83585,0.37199,-0.71859,-0.845663,0.542329,SIRA,1,SIRA
0.864675,1.81157,0.608642,1.14446,-0.106587,0.184232,0.933663,0.931175,-1.09637,-4.24164,-4.05929,0.00403659,-1.16705,-0.542673,-0.0366063,0.637683,BARBUNYA,1,unknown
-0.437114,-0.386348,-0.352067,-0.437459,-0.112422,0.178849,-0.438993,-0.39829,0.84906,0.252558,0.0674971,0.00397768,0.329081,0.0143365,-0.0366651,0.416329,DERMASON,1,SIRA
-0.554109,-0.416093,-0.132971,-1.08515,0.834668,0.853945,-0.556157,-0.532838,-0.330215,0.334147,-0.475997,-0.865976,1.1519,-0.52617,-0.873619,0.42414,DERMASON,1,DERMASON
-0.798018,-1.01293,-1.24782,0.182265,-1.75651,-2.92286,-0.805977,-0.824018,0.784156,1.0999,1.88033,2.15994,-0.343035,2.2835,2.30259,0.872612,SEKER,1,SEKER
2.26099,2.03549,1.41738,2.70405,-0.237335,0.0587721,2.24958,2.12639,-0.141572,-0.0509013,-0.76161,0.11624,-2.15902,-0.834498,0.0758189,-0.235547,BARBUNYA,1,CALI
-0.270326,-0.0240506,0.219532,-0.833608,1.0981,0.989336,-0.259923,-0.211641,-0.876724,-0.835235,-1.05051,-1.10915,0.862866,-0.804374,-1.09657,-0.868666,HOROZ,1,HOROZ
0.0101724,0.410477,0.843743,-0.959162,2.18669,1.40522,0.036763,0.0899188,-0.421288,-2.05066,-1.82932,-1.89816,1.07932,-1.32222,-1.78687,-2.12128,HOROZ,1,unknown
1.88616,1.6847,1.54594,1.73818,0.51537,0.664069,1.86071,1.82289,-0.070348,0.678761,-0.441509,-0.581315,-1.60065,-1.11234,-0.606525,0.897542,BARBUNYA,1,CALI
-0.328528,-0.231796,-0.101927,-0.513588,0.30928,0.523399,-0.323572,-0.276113,0.724452,-0.375262,-0.212288,-0.438063,0.460528,-0.355199,-0.469623,-0.74658,SIRA,1,SIRA
-0.952654,-0.948063,-0.775936,-1.20113,-0.0532154,0.232582,-0.948317,-1.01697,1.03942,-0.0785053,0.187817,-0.0706363,1.33888,0.308546,-0.11086,-0.108437,DERMASON,1,DERMASON
3.00724,2.37904,2.15587,2.88692,0.365354,0.563252,2.9798,2.7001,-1.54667,0.414147,-0.0902305,-0.484851,-2.25006,-1.25465,-0.51452,-0.567952,CALI,1,CALI
2.21921,2.06516,1.39114,2.64853,-0.230878,0.0652144,2.2244,2.0931,1.11291,-0.753682,-0.996872,0.121221,-2.13893,-0.823241,0.0808334,0.191743,BARBUNYA,1,unknown
1.50989,1.43101,1.13808,1.66203,0.128165,0.385753,1.50754,1.50632,-0.911175,-0.321291,-0.570658,-0.239575,-1.53184,-0.857654,-0.277178,0.275288,BARBUNYA,1,CALI
1.58425,1.81475,2.05381,0.654887,2.01604,1.35199,1.60637,1.5699,-1.31922,-1.52184,-1.89283,-1.81147,-0.651635,-1.60505,-1.7135,-3.04854,HOROZ,1,unknown
-0.0724006,0.300942,0.782186,-1.13455,2.31984,1.44432,-0.0680066,0.00265146,-0.633461,-0.398417,-1.69651,-1.92337,1.22438,-1.31123,-1.80809,0.354719,HOROZ,1,HOROZ
2.00243,1.82016,1.02655,2.87069,-0.706006,-0.492261,1.98652,1.91824,0.323759,0.206886,-0.650164,0.648878,-2.25372,-0.479945,0.623467,-0.068358,BARBUNYA,1,unknown
0.14602,0.225883,0.253239,0.112791,0.244067,0.475459,0.160834,0.230942,-0.489983,-1.18523,-0.253306,-0.377196,-0.220649,-0.523841,-0.41095,-0.742139,SIRA,1,SIRA
2.88019,2.8846,1.79966,3.18139,-0.144421,0.14898,2.89672,2.60504,0.946169,-1.22529,-2.21172,0.0397217,-2.42888,-0.989251,-0.000961574,0.517108,BARBUNYA,1,unknown
0.849894,1.31891,0.841294,0.754084,0.457894,0.626404,0.87634,0.917461,0.244332,-1.8436,-2.36396,-0.543522,-0.84526,-0.85343,-0.57057,0.384419,BARBUNYA,1,unknown
-0.539395,-0.722423,-1.00812,0.50263,-1.63302,-2.47151,-0.545441,-0.515742,0.64648,0.690234,1.63531,1.95797,-0.641305,1.79313,2.06741,0.851255,SEKER,1,SEKER
0.201463,0.188343,0.117552,0.4161,-0.170219,0.124462,0.190399,0.287625,0.658424,0.620885,0.227105,0.0718282,-0.558442,-0.256202,0.031197,0.710746,SIRA,1,SIRA
1.51265,1.44812,1.34202,1.36,0.569807,0.698699,1.49063,1.50869,-1.43625,0.657465,-0.635873,-0.649237,-1.3137,-1.07006,-0.670853,0.122822,BARBUNYA,1,CALI
-0.220467,-0.0754112,-0.007441,-0.386887,0.326827,0.536003,-0.222999,-0.156951,-1.41187,0.197435,-0.499382,-0.451359,0.309089,-0.415556,-0.4824,-0.637257,SIRA,1,SIRA
-1.33274,-1.42432,-1.13321,-1.83097,-0.00580046,0.274237,-1.3295,-1.52447,-1.19999,0.307378,0.432633,-0.111891,2.34766,0.625593,-0.151689,0.126515,DERMASON,1,DERMASON
-0.0480951,-0.0131767,-0.0462459,0.0727139,-0.11554,0.175965,-0.0585173,0.0284643,-0.598216,0.720341,0.0805824,0.0109153,-0.224248,-0.185324,-0.0297434,0.553003,SIRA,1,SIRA
8.86663,5.36532,4.07296,8.36194,-0.669396,-0.442347,8.77157,6.3274,-0.180095,0.934669,0.552802,0.620256,-4.17832,-1.37396,0.593452,0.45663,BOMBAY,1,unknown
2.06813,2.40199,1.7212,1.90853,0.580359,0.705297,2.10956,1.97162,0.40298,-2.32555,-2.61762,-0.696766,-1.65158,-1.20094,-0.715645,-1.35543,BARBUNYA,1,unknown
0.0108293,-0.125935,-0.464422,0.991861,-1.25457,-1.44733,0.00300174,0.0906083,0.422223,0.490154,1.07668,1.38736,-1.05165,0.83452,1.42089,0.767595,SEKER,1,SEKER
-1.55983,-1.78719,-1.59408,-1.82774,-0.81866,-0.654808,-1.55744,-1.85544,-0.576904,0.663905,1.08628,0.776812,2.36521,1.81709,0.75844,-0.389863,DERMASON,1,DERMASON
0.269781,1.15599,0.978352,-0.600883,1.94864,1.32994,0.3095,0.356806,-2.51697,-2.85815,-3.8188,-1.72395,0.582364,-1.30724,-1.63881,-1.20231,HOROZ,1,unknown
0.0596373,0.0508493,-0.0505373,0.371954,-0.34917,-0.0571933,0.0535468,0.141627,-0.83962,0.336739,0.282632,0.243332,-0.495294,-0.0748886,0.204398,0.0164783,SIRA,1,SIRA
-0.726547,-0.876719,-1.10288,0.0974102,-1.51815,-2.11293,-0.730709,-0.737107,0.50538,0.653815,1.4009,1.78186,-0.262925,1.80205,1.86506,0.971913,SEKER,1,SEKER
-1.08817,-1.1913,-1.02687,-1.21172,-0.440235,-0.15817,-1.08878,-1.1921,0.738103,0.574271,0.85332,0.351843,1.33756,0.79117,0.315217,0.303492,DERMASON,1,DERMASON
-0.218168,-0.326902,-0.485804,0.388607,-0.909959,-0.797438,-0.230035,-0.154441,0.70125,0.950851,1.02442,0.929581,-0.539719,0.600201,0.921355,0.914289,SEKER,1,SEKER
-0.569152,-0.718708,-0.954446,0.306287,-1.45201,-1.92772,-0.578234,-0.550367,1.0042,0.993677,1.39942,1.66393,-0.446659,1.52912,1.73095,0.411097,SEKER,1,SEKER
0.227739,0.200566,0.0532628,0.603429,-0.386583,-0.0979323,0.221578,0.314319,-0.964234,0.265155,0.289333,0.293416,-0.714477,-0.117308,0.255429,0.341952,SIRA,1,SIRA
-0.696066,-0.839407,-1.0074,-0.00441924,-1.32903,-1.61712,-0.701789,-0.700455,0.43253,0.782465,1.35461,1.49856,-0.158788,1.48748,1.54481,0.925799,SEKER,1,SEKER
2.16062,2.18556,1.46756,2.40354,-0.00873107,0.271697,2.19529,2.0462,-1.22201,-2.01576,-1.6152,-0.103553,-2.00242,-0.928104,-0.143448,0.326044,BARBUNYA,1,unknown
-0.865154,-0.621514,-0.900468,-0.642238,-0.728615,-0.523774,-0.827215,-0.906938,-1.76009,-3.57675,-1.27118,0.604572,0.683689,0.809613,0.577033,-2.53695,DERMASON,1,unknown
-1.09474,-1.15982,-0.959486,-1.36139,-0.192334,0.103125,-1.09156,-1.20074,-0.0671642,0.13482,0.559336,0.0968882,1.5413,0.571923,0.0563559,0.781424,DERMASON,1,DERMASON
1.83545,1.79386,0.919857,2.69657,-0.717649,-0.508423,1.82927,1.78095,-0.432683,-0.198566,-1.04938,0.677996,-2.17219,-0.419529,0.654069,0.456079,BARBUNYA,1,unknown
9.87275,5.9859,4.92902,8.22801,-0.0832292,0.205587,9.77601,6.84975,1.69648,0.801433,0.0798571,-0.051836,-4.13153,-1.67101,-0.0922078,-0.534579,BOMBAY,1,unknown
-0.152083,-0.237641,-0.334602,0.328817,-0.678168,-0.454183,-0.161738,-0.0827279,0.0398308,0.727352,0.847516,0.610498,-0.446398,0.306326,0.583234,-0.246142,SIRA,1,SIRA
0.2192,0.447367,0.0158251,0.633687,-0.453658,-0.173587,0.236942,0.305656,0.586266,-1.3854,-1.04753,0.378741,-0.752872,-0.0542247,0.342836,0.725635,BARBUNYA,1,unknown
-0.941683,-1.01035,-1.11185,-0.591722,-1.07248,-1.0794,-0.937278,-1.00305,0.256503,-0.0914842,0.717122,1.141,0.493493,1.38499,1.14994,0.893066,SEKER,1,DERMASON
1.41634,1.34843,0.835938,1.98296,-0.399658,-0.112412,1.44015,1.4256,-0.0299002,-1.62074,-0.526065,0.297784,-1.73613,-0.531438,0.259888,-0.0168738,BARBUNYA,1,unknown
2.12429,2.02166,1.57206,2.15542,0.255682,0.484126,2.12041,2.01699,-0.254984,-0.351322,-1.09778,-0.351696,-1.86144,-1.04564,-0.386279,0.628198,BARBUNYA,1,CALI
2.25764,2.09395,1.89845,1.95491,0.733755,0.797252,2.24177,2.12372,0.0168262,0.140286,-1.00037,-0.804895,-1.70583,-1.28274,-0.816861,-0.471274,CALI,1,CALI
-0.198855,-0.218861,-0.273031,0.0684091,-0.410119,-0.124088,-0.203504,-0.133397,1.12323,0.356679,0.460442,0.32308,-0.217227,0.115208,0.28575,0.472609,SIRA,1,SIRA
-1.18822,-1.19302,-0.964945,-1.6497,0.0909056,0.355616,-1.18574,-1.32537,0.185721,0.286777,0.0023049,-0.188942,2.00207,0.413695,-0.227574,0.81229,DERMASON,1,DERMASON
-0.75256,-0.809732,-0.731149,-0.695963,-0.438426,-0.156102,-0.755497,-0.768581,0.947116,0.552073,0.728082,0.358058,0.631963,0.504278,0.321594,0.596528,DERMASON,1,DERMASON
0.271621,0.762191,1.27824,-0.992051,2.89326,1.59182,0.266314,0.358658,-3.29859,0.187852,-2.26785,-2.25955,1.02709,-1.55316,-2.08616,0.331064,HOROZ,1,HOROZ
0.632196,1.00272,0.177942,1.37058,-0.742276,-0.543078,0.66112,0.712343,0.423812,-2.03612,-1.86642,0.704816,-1.32808,-0.00559084,0.682318,0.353758,BARBUNYA,1,unknown
0.128612,0.369022,0.635959,-0.500114,1.34565,1.10205,0.130623,0.213042,-0.776957,-0.275394,-1.07822,-1.27751,0.420702,-1.04,-1.24811,-0.0955737,HOROZ,1,HOROZ
8.7863,5.46207,4.37568,7.76321,-0.259479,0.0364748,8.7145,6.28476,0.959077,0.501846,0.15772,0.143156,-4.02737,-1.54333,0.10294,-0.112146,BOMBAY,1,unknown
-0.562189,-0.598673,-0.617143,-0.328786,-0.571189,-0.31488,-0.558416,-0.542246,-0.0928538,-0.194894,0.621719,0.500779,0.209533,0.481222,0.46888,0.306159,DERMASON,1,SIRA
2.1145,2.39939,1.75432,2.01134,0.542559,0.681489,2.17721,2.0091,-1.29036,-3.22536,-2.48857,-0.704776,-1.67508,-1.21282,-0.723176,-2.92431,BARBUNYA,1,unknown
7.19652,4.98769,3.89365,6.64085,-0.13367,0.159082,7.26619,5.40886,1.36044,-2.33923,-0.721254,-0.0671562,-3.67683,-1.51227,-0.107409,-2.96768,BOMBAY,1,unknown
-1.04107,-1.15748,-1.0554,-1.01348,-0.657688,-0.426668,-1.03966,-1.13056,-0.00917852,0.301984,0.997985,0.607726,1.04954,0.978413,0.580333,0.504317,DERMASON,1,DERMASON
0.0200916,0.301136,-0.0363796,0.22912,-0.224342,0.0717093,0.0346973,0.100322,0.834862,-1.1722,-1.2543,0.124126,-0.377616,-0.13934,0.0837586,0.547288,BARBUNYA,1,unknown
2.03994,2.28845,1.41549,2.25215,0.0330006,0.307451,2.06876,1.94876,-0.898552,-1.78068,-2.30779,-0.141941,-1.91549,-0.923318,-0.181342,0.442326,BARBUNYA,1,unknown
1.11272,1.01905,0.885652,1.2662,0.123994,0.382411,1.11796,1.15756,0.562438,-0.655057,-0.108889,-0.249916,-1.23307,-0.762702,-0.287283,-0.26059,CALI,1,CALI
3.24359,3.27465,2.74001,2.40332,1.2677,1.06794,3.24557,2.8743,-1.11457,-0.700799,-2.622,-1.21263,-1.99855,-1.58654,-1.18999,0.180613,BARBUNYA,1,unknown
10.3347,6.32102,4.92128,8.85434,-0.318513,-0.0245563,10.2578,7.08274,0.319847,0.396798,-0.266979,0.175239,-4.26044,-1.6199,0.135345,-1.23241,BOMBAY,1,unknown
2.63806,2.31651,1.66892,2.96121,-0.14294,0.150376,2.65736,2.42101,-1.06002,-1.33842,-0.818113,0.0360509,-2.31404,-0.948446,-0.00463304,0.439085,BARBUNYA,1,unknown
-0.993316,-0.850274,-0.505974,-1.74759,0.991511,0.936623,-0.991245,-1.0689,-1.69695,0.194713,-0.772898,-0.988477,2.17882,-0.358012,-0.986532,0.602896,DERMASON,1,DERMASON
0.889177,0.867202,0.617474,1.23197,-0.156762,0.1373,0.878729,0.953853,0.69188,0.275019,-0.24744,0.0218275,-1.19733,-0.539716,-0.0188484,-0.600439,BARBUNYA,1,CALI
0.928723,1.01578,0.65036,1.23701,-0.122792,0.169234,0.935858,0.990305,-0.423202,-0.740254,-0.793465,0.00640563,-1.22213,-0.561299,-0.0342432,0.115517,BARBUNYA,1,CALI
-0.712358,-0.920761,-1.13182,0.209093,-1.62204,-2.43495,-0.722252,-0.720015,0.726448,1.20707,1.8385,1.94302,-0.370981,1.95398,2.05014,0.931971,SEKER,1,SEKER
-0.0291106,-0.00937223,-0.0153941,0.100004,-0.0967312,0.19328,-0.0303722,0.0485529,1.16964,0.0162124,0.1602,-0.032902,-0.2213,-0.224242,-0.0733941,-0.34517,SIRA,1,SIRA
-0.902072,-0.956004,-0.744744,-1.12468,-0.077334,0.210929,-0.904808,-0.953087,0.240646,0.650457,0.636195,-0.0223004,1.19384,0.307806,-0.0628471,0.768222,DERMASON,1,DERMASON
-0.348038,-0.376491,-0.413309,-0.087154,-0.478522,-0.202521,-0.35204,-0.297881,-0.787285,0.385646,0.552887,0.39662,-0.0541765,0.257555,0.361227,0.367121,SIRA,1,DERMASON
